"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"13-OCT-2025","SOLARINDS","Solar Industries (I) Ltd","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","8,575","14,005.00",
"13-OCT-2025","VEDL","Vedanta Limited","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","2,67,412","478.00",
"13-OCT-2025","VEDL","Vedanta Limited","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","2,67,412","478.00",
"14-OCT-2025","APOLLO","Apollo Micro Systems Ltd","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","5,95,649","301.05",
"14-OCT-2025","APOLLO","Apollo Micro Systems Ltd","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","5,95,649","301.05",
"14-OCT-2025","ATHERENERG","Ather Energy Limited","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","3,01,873","609.50",
"14-OCT-2025","ATHERENERG","Ather Energy Limited","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","3,01,873","609.50",
"14-OCT-2025","BANKBARODA","Bank of Baroda","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","4,97,964","264.50",
"14-OCT-2025","BANKBARODA","Bank of Baroda","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","4,97,964","264.50",
"14-OCT-2025","COALINDIA","Coal India Ltd","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","5,42,293","381.00",
"14-OCT-2025","COALINDIA","Coal India Ltd","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","5,42,293","381.00",
"14-OCT-2025","COFORGE","Coforge Limited","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","70,601","1,701.00",
"14-OCT-2025","COFORGE","Coforge Limited","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","70,601","1,701.00",
"14-OCT-2025","ICICIBANK","ICICI Bank Ltd.","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","1,41,886","1,382.50",
"14-OCT-2025","ICICIBANK","ICICI Bank Ltd.","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","1,41,886","1,382.50",
"14-OCT-2025","LUPIN","Lupin Limited","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","60,035","1,937.50",
"14-OCT-2025","LUPIN","Lupin Limited","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","60,035","1,937.50",
"14-OCT-2025","MANKIND","Mankind Pharma Limited","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","55,000","2,430.00",
"14-OCT-2025","MANKIND","Mankind Pharma Limited","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","55,000","2,430.00",
"14-OCT-2025","MFSL","Max Fin Serv Ltd","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","85,630","1,613.50",
"14-OCT-2025","MFSL","Max Fin Serv Ltd","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","85,630","1,613.50",
"14-OCT-2025","PNBHOUSING","PNB Housing Fin Ltd.","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","1,58,034","839.00",
"14-OCT-2025","PNBHOUSING","PNB Housing Fin Ltd.","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","1,58,034","839.00",
"14-OCT-2025","PVRINOX","PVR INOX Limited","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","1,93,538","1,110.00",
"14-OCT-2025","PVRINOX","PVR INOX Limited","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","1,93,538","1,110.00",
"14-OCT-2025","SHREECEM","SHREE CEMENT LIMITED","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","4,836","29,530.00",
"14-OCT-2025","SHREECEM","SHREE CEMENT LIMITED","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","4,836","29,530.00",
"14-OCT-2025","VEDL","Vedanta Limited","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","2,67,411","478.00",
"14-OCT-2025","VEDL","Vedanta Limited","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","2,67,411","478.00",
"14-OCT-2025","ZAGGLE","Zaggle Prepa Ocean Ser L","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","4,08,320","343.50",
"14-OCT-2025","ZAGGLE","Zaggle Prepa Ocean Ser L","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","4,08,320","343.50",
"15-OCT-2025","APOLLO","Apollo Micro Systems Ltd","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","3,97,100","292.50",
"15-OCT-2025","APOLLO","Apollo Micro Systems Ltd","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","3,97,100","292.50",
"15-OCT-2025","ATHERENERG","Ather Energy Limited","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","2,01,248","628.50",
"15-OCT-2025","ATHERENERG","Ather Energy Limited","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","2,01,248","628.50",
"15-OCT-2025","CANBK","Canara Bank","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","10,22,108","128.00",
"15-OCT-2025","CANBK","Canara Bank","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","10,22,108","128.00",
"15-OCT-2025","KAYNES","Kaynes Technology Ind Ltd","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","67,702","6,940.00",
"15-OCT-2025","KAYNES","Kaynes Technology Ind Ltd","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","67,702","6,940.00",
"16-OCT-2025","AEGISVOPAK","Aegis Vopak Terminals Ltd","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","4,96,666","285.50",
"16-OCT-2025","AEGISVOPAK","Aegis Vopak Terminals Ltd","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","4,96,666","285.50",
"16-OCT-2025","ANANTRAJ","Anant Raj Industries Limi","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","1,71,094","637.50",
"16-OCT-2025","ANANTRAJ","Anant Raj Industries Limi","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","1,71,094","637.50",
"16-OCT-2025","ASTERDM","Aster DM Healthcare Ltd.","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","2,44,229","697.50",
"16-OCT-2025","ASTERDM","Aster DM Healthcare Ltd.","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","2,44,229","697.50",
"16-OCT-2025","AUBANK","AU Small Finance Bank Ltd","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","1,34,120","804.50",
"16-OCT-2025","AUBANK","AU Small Finance Bank Ltd","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","1,34,120","804.50",
"16-OCT-2025","AUROPHARMA","Aurobindo Pharma Ltd.","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","1,06,228","1,107.00",
"16-OCT-2025","AUROPHARMA","Aurobindo Pharma Ltd.","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","1,06,228","1,107.00",
"16-OCT-2025","BLUESTARCO","Blue Star Ltd.","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","94,851","1,953.00",
"16-OCT-2025","BLUESTARCO","Blue Star Ltd.","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","94,851","1,953.00",
"16-OCT-2025","CIPLA","Cipla Ltd","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","91,604","1,565.00",
"16-OCT-2025","CIPLA","Cipla Ltd","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","91,604","1,565.00",
"16-OCT-2025","DLF","DLF Limited","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","1,47,493","767.50",
"16-OCT-2025","DLF","DLF Limited","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","1,47,493","767.50",
"16-OCT-2025","ETERNAL","ETERNAL LIMITED","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","73,01,403","349.50",
"16-OCT-2025","ETERNAL","ETERNAL LIMITED","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","73,01,403","349.50",
"16-OCT-2025","HYUNDAI","Hyundai Motor India Ltd","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","48,291","2,349.50",
"16-OCT-2025","HYUNDAI","Hyundai Motor India Ltd","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","48,291","2,349.50",
"16-OCT-2025","JKCEMENT","JK Cement Limited","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","22,666","6,590.00",
"16-OCT-2025","JKCEMENT","JK Cement Limited","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","22,666","6,590.00",
"16-OCT-2025","METROPOLIS","Metropolis Healthcare Ltd","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","55,000","1,944.00",
"16-OCT-2025","METROPOLIS","Metropolis Healthcare Ltd","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","55,000","1,944.00",
"16-OCT-2025","NUVAMA","Nuvama Wealth Manage Ltd","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","18,270","7,227.00",
"16-OCT-2025","NUVAMA","Nuvama Wealth Manage Ltd","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","18,270","7,227.00",
"16-OCT-2025","PARADEEP","Paradeep Phosphates Ltd","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","6,17,043","178.40",
"16-OCT-2025","PARADEEP","Paradeep Phosphates Ltd","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","6,17,043","178.40",
"16-OCT-2025","PATANJALI","Patanjali Foods Limited","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","3,00,000","591.00",
"16-OCT-2025","PATANJALI","Patanjali Foods Limited","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","3,00,000","591.00",
"16-OCT-2025","PNB","Punjab National Bank","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","12,09,279","117.00",
"16-OCT-2025","PNB","Punjab National Bank","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","12,09,279","117.00",
"16-OCT-2025","POWERINDIA","Hitachi Energy India Ltd","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","10,510","17,703.00",
"16-OCT-2025","POWERINDIA","Hitachi Energy India Ltd","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","10,510","17,703.00",
"16-OCT-2025","RADICO","Radico Khaitan Limited","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","41,182","3,005.00",
"16-OCT-2025","RADICO","Radico Khaitan Limited","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","41,182","3,005.00",
"16-OCT-2025","SAMHI","Samhi Hotels Limited","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","5,91,052","197.70",
"16-OCT-2025","SAMHI","Samhi Hotels Limited","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","5,91,052","197.70",
"16-OCT-2025","TECHM","Tech Mahindra Limited","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","1,02,050","1,464.00",
"16-OCT-2025","TECHM","Tech Mahindra Limited","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","1,02,050","1,464.00",
"16-OCT-2025","VERANDA","Veranda Learning Sol Ltd","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","7,60,870","230.50",
"16-OCT-2025","VERANDA","Veranda Learning Sol Ltd","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","7,60,870","230.50",
